query_case_id,rank,case_id,conversation_id,lexical_score,rerank_score,outcome_tier,safety_penalty_flags,message,historical_reply,customer_followup
tesco-2935489,2,tesco-1517112,1517112,9.52211088763919,0.7871039458941589,positive_followup_proxy,[],Seriously getting annoyed with the @Tesco superstore in Dunmurry. Sent @customer to get me mango and strawberries and they didn’t have ANY! <media_or_link>,"@customer If you'd like me to check the other stores for you I'd be more than happy to do this for you. Thanks - Lee 2/2 @customer Hi <name_redacted>, Sorry to hear you weren't able to get mango or strawberries at your local Tesco. 1/2",@Tesco Thanks Lee but it’s a bit of an inconvenience having to travel so far out when I have a store so close to me. I’ll be going to @customer
tesco-2935489,3,tesco-2628208,2628208,11.52113497023515,0.7645562957777204,positive_followup_proxy,"[""private_channel_request"", ""personal_data_request"", ""over_public_length_limit""]",@Tesco didn’t realise you actually meant 4 cheese 😂😂 #illaddmyown <media_or_link>,"@customer Hi <name_redacted>, thanks for contacting us. I'm really sorry about the lack of cheese on your flatbread, I can understand your concerns. I would like to refund you for the item and also feed this back to our suppliers. 1/2 @customer So I can do this can you please DM me your full name, address, email, barcode, supplier code and date code? Can I pass over details to the supplier? Lastly would you prefer a refund via Post or Email? Thanks",@Tesco Haha very kind but don’t worry thanks 😂 just more cheese in future please 😂
tesco-76260,1,tesco-2348099,2348105,27.213241688940727,0.8216745392647016,positive_followup_proxy,[],@Tesco Hi <name_redacted>. I've just DM'd details as requested. Can you keep me updated please as to why this keeps happening? Thanks,"@customer @customer Hi <name_redacted>, I have logged your complaint on our systems and this will be fed back to the store. Ty","@Tesco Hi <name_redacted>. That's great, but why is it never open was my question? I could understand if it was midnight, but this was Saturday aft"
tesco-76260,2,tesco-1455443,1455444,34.775975700239115,0.7899999999999999,no_customer_followup,[],@Tesco Can you give me an email address and I’ll send full details,"@customer Hi <name_redacted>, you can email our customer service team at __email__. Many thanks",
tesco-76260,3,tesco-1033823,1033824,26.866949787925357,0.7635091505699236,positive_followup_proxy,"[""private_channel_request""]","@Tesco Thank you, I have messaged you with all the info, as requested. No, I don't want my details passed to your supplier.",@customer Hi <name_redacted>. I have responded to your DM. :),@Tesco Thank you
tesco-2267056,1,tesco-1637914,1637914,16.399798235014728,0.9098633329609842,positive_followup_proxy,[],@Tesco Help!! I can’t checkout on app or online...anyone else having problems??,"@customer I'm sorry, we're aware of the issue and it has been escalated to IT who are looking to find a resolution as quickly as possible.",@Tesco It took 7 hours! But luckily I didn’t lose my slot 😏 Thanks for the reply
tesco-2267056,2,tesco-2499779,2499779,16.11481999099672,0.8471805445498275,positive_followup_proxy,"[""over_public_length_limit""]","Oh @Tesco what have you done to your website, for 2 nights I’ve tried to do my shopping after 4 hours what would normal take an hour, I have given up. Please change it back else I will need to cancel my delivery saver &amp; shop else where","@customer Hi <name_redacted>, I'm sorry to hear you're finding our website a little hard to use after our recent updates. I have had your comments fed back to our Tech Teams in the hope that things can be changed in the near future. 1/2 @customer If there's anything further I can help with, please get in touch once again. Thanks - Murray 2/2",@Tesco Thank you Murray appreciate the reply
tesco-2267056,3,tesco-885220,885220,14.307608557625302,0.8167516672414796,positive_followup_proxy,[],"@Tesco Your removal of the ""shopping list"" feature in the Tesco site redesign was a terrible choice. It was so convenient to find things!","@customer Hi <name_redacted>, good news, this feature is set to return within the next few weeks. TY",@Tesco Awesome! Good to hear. Thanks for your reply Chris
tesco-497781,1,tesco-1991028,1991028,30.101029794297844,0.64,private_handoff_without_outcome,"[""private_channel_request"", ""personal_data_request""]","Well what a load of shit the @Tesco mince pies are , the pastry is dry , filling dull and they look a mess #saveyourmoney <media_or_link>","@customer Sorry to hear that, please can you DM your full name, address and the barcode number? I can then fully log your feedback.",
tesco-497781,2,tesco-1127412,1127412,23.036133578677,0.6275409733022979,unclassified_followup,[],Puff pastry mince pies @Tesco are just the best even if they are really early #delicious #hohoho,@customer 🙊 Have you stocked up Steve?,@Tesco No I'll get more they were for elevenses with coffee haha
tesco-497781,3,tesco-2346622,2346627,15.323643275586846,0.5974404520991347,positive_followup_proxy,[],@Tesco I enjoy attempting gingerbread trees. I always have mince pies and cream for a back up idea 😋😋,@customer Well if you need any more inspiration #EveryLittleHelps #EveryonesWelcome <media_or_link>,@Tesco Thank you @Tesco. I'm going to put on quite a bit of weight this Christmas. That gingerbread wreath is gonna be in me belly!😋😋
tesco-2855864,1,tesco-1397423,1397423,22.498379091866013,0.7899999999999998,no_customer_followup,[],@Tesco can you please tell me what you type of 'butter' used on your fish counter garlic &amp; herb salmon fillets? Dairy or vegetable based?,"@customer Hi <name_redacted>, please wait while I forward your query to our support team.",
tesco-2855864,2,tesco-1222756,1222758,12.295822142817745,0.628146691632366,positive_followup_proxy,[],"@Tesco No, I was just cleaning the kitchen and appalled by the state mine had got into and I just needed to tell someone.",@customer I hope it's nice and sparkly clean now :),"@Tesco It is, thanks - sorry for being a prat. :-D"
tesco-2855864,3,tesco-886113,886124,10.267796023513482,0.5542310814882234,positive_followup_proxy,[],@Tesco Meal for me with my weight training,"@customer If East Didsbury Superstore isn't too far, I can see that our system currently shows 22 there. TY - Paige 3/3",@Tesco Ah it's only up the road so that's great ☺️ why are they no longer in the Stockport store if being provided in others?
tesco-577439,1,tesco-1856536,1856536,13.953601183768246,0.6831665040816631,positive_followup_proxy,"[""private_channel_request"", ""personal_data_request"", ""over_public_length_limit""]",Would this egg be safe to eat? One wrinkly egg found in my carton. Never seen anything like it 🤔@Tesco <media_or_link>,"@customer That is an unusual one Tara, we can certainly feed this back to our supplier 1/4 @customer Please could we have a photo of the barcode, date code(usually on the eggs) and the SC code(usually near the Tesco address) 2/4 @customer Please could you DM us with your name, address, email address, the store you visited and price paid? 3/4 @customer Are you happy for us to attach your details on the report we send to our supplier? - Allyn 4/4","@Tesco Of course, thank you. Will send a DM. Can you confirm if safe to eat? Google tells me it's linked with infectious bronchitis..."
tesco-577439,2,tesco-1120780,1120780,10.299740410046567,0.6621296916816399,positive_followup_proxy,[],Hey @Tesco #Salisbury looks like one of yours here. Can you send someone to collect pls? Thx <media_or_link>,"@customer Hi there, I've reported the trolley, it may take up to 48 hours to be removed. Thanks for letting us know. Thanks",@Tesco Thanks Dafydd - have a good weekend!
tesco-577439,3,tesco-1046155,1046156,17.517666474304406,0.64,private_handoff_without_outcome,"[""private_channel_request"", ""personal_data_request""]",@Tesco I can't be arsed with all that. Just pass on the message to the relevant department. Choux pastry shouldn't taste like stale leather,"@customer We can make sure this is fed back, can you please DM your name &amp; email address? Ty","@Tesco No, and stop fishing for details because I don't want to give them. You don't need my details to pass on a message!!"
tesco-79513,1,tesco-2532052,2532052,11.065375648240888,0.7447696564345514,positive_followup_proxy,[],@Tesco hallowe'en party Tesco style #aintnopartylikeahalloweenparty <media_or_link>,@customer Looks great! Did the little monsters enjoy it?,@Tesco A fantastic time thank you! <media_or_link>
tesco-79513,2,tesco-910050,910059,12.794791315543293,0.6530379198269634,unclassified_followup,[],@Tesco Vegan spicy chicken burgers ❤️,"@customer Hi there, I'll look into this and get back in touch with you when I have some more information. Kind regards @customer @customer Good news! Our Edinburgh Leith Superstore currently have stock of these. The store is on Duke Street, EH6 8HL. TY. Jennifer",@Tesco Why have they been removed from a lot of Tesco’s?!
tesco-79513,3,tesco-969433,969433,8.998318553256954,0.6392683917259947,positive_followup_proxy,[],Just prepping our 10 year old’s birthday party with Tesco ‘fun’ party napkins when this... Seriously @Tesco - ‘w.t.f’ were you thinking? <media_or_link>,"@customer Hi <name_redacted>, I understand your concern and I'd like to assure you I've just made a record of this feedback so it can be reviewed. TY","@Tesco Uhm... thanks @Tesco. Appreciate your record keeping, but let me reiterate: children. Birthday party. Ages 7-10. Your product Inappropriate."
tesco-2937805,1,tesco-2151270,2151270,17.483061067089928,0.7899999999999999,no_customer_followup,[],Thank you to @tesco Ollerton for supporting our event with some fantastic breakfast treats #PWABigBreakfast <media_or_link>,@customer Glad we could help 😊,
tesco-2937805,2,tesco-992960,992960,12.57399840392923,0.7697524839417718,positive_followup_proxy,[],Today is Christmas cake baking day 🙆‍♀️ #christmascake #lotsofbrandy,@customer Sounds productive! Got your recipes yet? #EveryLittleHelps <media_or_link>,"@Tesco I do, but I'll check these out as well, thank you 👌"
tesco-2937805,3,tesco-1128428,1128428,16.618458147882613,0.7494479255646729,no_customer_followup,[],Thank you Angela @tesco #earlstown for supporting our @customer afternoon tea. We raised £430,"@customer Hi <name_redacted>, Thank you very much for the compliment towards my colleague can you please tell me which store this was held in? 1/2 @customer So that I can contact the store and give this feedback to the lovely Angela.2/2 TY- Natalie",
